stop/id,stop/code,stop/name,stop/desc,stop/lat,stop/lon,stop/location-type,stop/parent-station,stop/wheelchair-boarding,stop/platform-code,stop/zone-id,stop/level-id
de:12069:900220143,,"Bad Belzig, Bahnhof",,52.136259000000,12.595230000000,1,,1,,"6443 Bad Belzig, Bahnhof",
de:12069:900220152,,"Wiesenburg, Bahnhof",,52.098873000000,12.429624000000,1,,1,,"6441 Wiesenburg, Bahnhof",
de:12054:900230001,,"Potsdam, Medienstadt Babelsberg Bhf",,52.382887000000,13.121938000000,1,,1,,"5851 Potsdam, Medienstadt Babelsberg Bhf",
de:12054:900230002,,"Potsdam, Pirschheide Bhf",,52.373909000000,13.010836000000,1,,1,,"5851 Potsdam, Pirschheide Bhf",
de:12054:900230003,,S Griebnitzsee Bhf,,52.393945000000,13.128808000000,1,,1,,5851 S Griebnitzsee Bhf,
de:12054:900230999,,S Potsdam Hauptbahnhof,,52.391663000000,13.066172000000,1,,1,,5750 S Potsdam Hauptbahnhof,
de:12054:900230006,,"Potsdam, Charlottenhof Bhf",,52.392768000000,13.035682000000,1,,1,,"5750 Potsdam, Charlottenhof Bhf",
de:12054:900230007,,"Potsdam, Park Sanssouci Bhf",,52.394052000000,13.015165000000,1,,1,,"5851 Potsdam, Park Sanssouci Bhf",
de:12072:900245010,,"Trebbin, Bahnhof",,52.216898000000,13.229888000000,1,,1,,"6253 Trebbin, Bahnhof",
de:12072:900245014,,"Woltersdorf (Nuthe-Urstromtal), Bahnhof",,52.116680000000,13.194257000000,1,,1,,"6453 Woltersdorf (Nuthe-Urstromtal), Bahnhof",
de:12072:900245016,,"Luckenwalde, Bahnhof",,52.090382000000,13.160108000000,1,,1,,"6452 Luckenwalde, Bahnhof",
de:12072:900245002,,"Jüterbog, Bahnhof",,51.997564000000,13.054871000000,1,,1,,"6751 Jüterbog, Bahnhof",
de:12069:900220164,,"Treuenbrietzen, Bahnhof",,52.092022000000,12.857816000000,1,,1,,"6547 Treuenbrietzen, Bahnhof",
de:12069:900220165,,"Treuenbrietzen, Bahnhof Süd",,52.080699000000,12.880924000000,1,,1,,"6547 Treuenbrietzen, Bahnhof Süd",
de:12072:900245007,,"Altes Lager, Bahnhof",,52.015743000000,12.992450000000,1,,1,,"6749 Altes Lager, Bahnhof",
de:12072:900245017,,"Niedergörsdorf, Bahnhof",,51.967879000000,12.978498000000,1,,1,,"6749 Niedergörsdorf, Bahnhof",
de:12072:900245018,,"Blönsdorf, Bahnhof",,51.955514000000,12.895806000000,1,,1,,"6847 Blönsdorf, Bahnhof",
de:12072:900245019,,"Oehna (bei Niedergörsdorf), Bahnhof",,51.932139000000,13.048589000000,1,,1,,"6850 Oehna (bei Niedergörsdorf), Bahnhof",
de:12072:900245022,,"Wünsdorf-Waldstadt, Bahnhof",,52.165570000000,13.467921000000,1,,1,,"6357 Wünsdorf-Waldstadt, Bahnhof",
de:12072:900245023,,"Zossen, Bahnhof",,52.218855000000,13.438586000000,1,,1,,"6256 Zossen, Bahnhof",
de:12072:900245024,,"Dabendorf, Bahnhof",,52.237255000000,13.437355000000,1,,1,,"6156 Dabendorf, Bahnhof",
de:12072:900245025,,"Rangsdorf, Bahnhof",,52.294125000000,13.431112000000,1,,1,,"6056 Rangsdorf, Bahnhof",
de:12072:900245026,,"Dahlewitz, Bahnhof",,52.326342000000,13.419829000000,1,,1,,"5955 Dahlewitz, Bahnhof",
de:12072:900245027,,S Blankenfelde (TF) Bhf,,52.337628000000,13.415908000000,1,,1,,5955 S Blankenfelde (TF) Bhf,
de:12072:900245029,,"Ludwigsfelde, Bahnhof",,52.299211000000,13.267601000000,1,,1,,"6053 Ludwigsfelde, Bahnhof",
de:12072:900245030,,"Ludwigsfelde, Birkengrund Bhf",,52.315694000000,13.271782000000,1,,1,,"6053 Ludwigsfelde, Birkengrund Bhf",
de:12072:900245032,,"Großbeeren, Bahnhof",,52.350025000000,13.284362000000,1,,1,,"5954 Großbeeren, Bahnhof",
de:12072:900245034,,"Neuhof (bei Zossen), Bahnhof",,52.139297000000,13.479547000000,1,,1,,"6357 Neuhof (bei Zossen), Bahnhof",
de:12072:900245035,,"Baruth, Bahnhof",,52.058454000000,13.511676000000,1,,1,,"6657 Baruth, Bahnhof",
de:12072:900245037,,"Thyrow, Bahnhof",,52.247153000000,13.259961000000,1,,1,,"6153 Thyrow, Bahnhof",
de:12061:900260001,,S Königs Wusterhausen Bhf,,52.296719000000,13.631534000000,1,,1,,6059 S Königs Wusterhausen Bhf,
de:12061:900260005,,Flughafen BER - Terminal 5,,52.390906000000,13.513046000000,1,,0,,5957 Flughafen BER - Terminal 5,
de:12061:900260014,,"Zeesen, Bahnhof",,52.264919000000,13.634857000000,1,,1,,"6058 Zeesen, Bahnhof",
de:12061:900260016,,"Groß Köris, Bahnhof",,52.159298000000,13.650906000000,1,,1,,"6359 Groß Köris, Bahnhof",
de:12061:900260017,,"Halbe, Bahnhof",,52.108146000000,13.702016000000,1,,0,,"6460 Halbe, Bahnhof",
de:12061:900260018,,"Oderin, Bahnhof",,52.075217000000,13.726914000000,1,,1,,"6561 Oderin, Bahnhof",
de:12061:900260019,,"Brand, Tropical Islands Bhf",,52.029922000000,13.721582000000,1,,0,,"6661 Brand, Tropical Islands Bhf",
de:12061:900260611,,"Bestensee, Bahnhof",,52.242193000000,13.634776000000,1,,1,,"6159 Bestensee, Bahnhof",
de:12069:900220182,,"Götz, Bahnhof",,52.411036000000,12.727139000000,1,,1,,"5745 Götz, Bahnhof",
de:12069:900220249,,"Wusterwitz, Bahnhof",,52.385278000000,12.372994000000,1,,1,,"5839 Wusterwitz, Bahnhof",
de:12051:900275110,,"Brandenburg, Hauptbahnhof",,52.400794000000,12.566036000000,1,,1,,"5742 Brandenburg, Hauptbahnhof",
de:12051:900275719,,"Brandenburg, Kirchmöser Bhf",,52.375350000000,12.422422000000,1,,1,,"5843 Brandenburg, Kirchmöser Bhf",
de:12070:900216026,,"Wittenberge, Bahnhof",,53.002371000000,11.763205000000,1,,1,,"4430 Wittenberge, Bahnhof",
de:12070:900215110,,"Bad Wilsnack, Bahnhof",,52.960139000000,11.949455000000,1,,1,,"4533 Bad Wilsnack, Bahnhof",
de:12070:900215322,,"Glöwen, Bahnhof",,52.903436000000,12.084153000000,1,,1,,"4635 Glöwen, Bahnhof",
de:12070:900215455,,"Karstädt (PR), Bahnhof",,53.160523000000,11.738393000000,1,,1,,"4030 Karstädt (PR), Bahnhof",
de:12070:900215609,,"Meyenburg, Bahnhof",,53.311354000000,12.246519000000,1,,1,,"3738 Meyenburg, Bahnhof",
de:12070:900215696,,"Perleberg, Bahnhof",,53.071051000000,11.851784000000,1,,1,,"4232 Perleberg, Bahnhof",
de:12070:900215723,,"Pritzwalk, Bahnhof",,53.146317000000,12.183883000000,1,,1,,"4137 Pritzwalk, Bahnhof",
de:12070:900215350,,"Groß Pankow, Bahnhof",,53.122912000000,12.047305000000,1,,1,,"4135 Groß Pankow, Bahnhof",
de:12068:900205130,,"Liebenthal (OPR), Bahnhof",,53.150875000000,12.394149000000,1,,1,,"4140 Liebenthal (OPR), Bahnhof",
de:12070:900216013,,"Weisen, Bahnhof",,53.025490000000,11.787495000000,1,,1,,"4330 Weisen, Bahnhof",
de:12068:900205090,,"Dossow, Bahnhof",,53.120328000000,12.522394000000,1,,1,,"4142 Dossow, Bahnhof",
de:12068:900205092,,"Fretzdorf, Bahnhof",,53.064956000000,12.545949000000,1,,1,,"4242 Fretzdorf, Bahnhof",
de:12065:900203709,,"Gransee, Bahnhof",,53.002283000000,13.168445000000,1,,1,,"4452 Gransee, Bahnhof",
de:12065:900203749,,"Dannenwalde (bei Gransee), Bahnhof",,53.081391000000,13.180737000000,1,,1,,"4252 Dannenwalde (bei Gransee), Bahnhof",
de:12065:900203942,,"Bergsdorf, Bahnhof",,52.936523000000,13.260724000000,1,,1,,"4653 Bergsdorf, Bahnhof",
de:12065:900203898,,"Zehdenick, Neuhof Bhf",,53.005688000000,13.345778000000,1,,1,,"4555 Zehdenick, Neuhof Bhf",
de:12065:900203956,,"Vogelsang (OHV), Bahnhof",,53.037654000000,13.385650000000,1,,1,,"4455 Vogelsang (OHV), Bahnhof",
de:12073:900340026,,"Templin, Bahnhof",,53.112241000000,13.491377000000,1,,1,,"4157 Templin, Bahnhof",
de:12073:900340027,,"Templin, Stadt Bhf",,53.117112000000,13.508991000000,1,,1,,"4157 Templin, Stadt Bhf",
de:12067:900310001,,"Fürstenwalde, Bahnhof",,52.367029000000,14.059618000000,1,,1,,"5866 Fürstenwalde, Bahnhof",
